Step;NICE - MMD;VAE - MMD;WGAN-GP - MMD;FCPFLOW - MMD
7459;0.03619948706124432;;;0.12083417551696196
7461;0.03514415026166717;;;
7469;0.03543347356494919;;;
7477;;;0.3119675207773491;
7487;0.03522143399893707;;;
7490;;0.25013271616384536;;
7500;;;;0.11776496268895498
7503;0.03457238669987672;;;
7512;0.03233169105134359;;;
7521;;;;0.11258205485404749
7527;;0.2523264018165854;;
7531;0.03195302124977217;;;
7535;;;;0.10992430377573092
7538;;0.2524610832944154;;
7559;0.032518397124820964;;;
7572;;;0.20386891989729383;
7582;;0.2539533180156641;;
7587;0.029668992656423976;;;
7605;;;;0.11242866573613641
7613;;;0.16048685621961256;
7624;0.028822671314043813;;;
7634;;;;0.11786094036008832
7643;;;0.43554102575861364;
7672;0.028800365000671957;;;
7685;;;0.1235063595258844;
7690;;0.2518636581992093;;
7698;;;;0.12149683253085919
7701;;;0.2081416580549178;
7717;;;;0.10645720752617605
7731;0.02784093474439986;;;
7734;;0.25238485608671435;;
7746;;;0.21534583766839865;0.10458116663121286
7747;;;0.2067904905610617;
7753;;;0.16774940204157152;
7758;0.030294832696793894;;;
7782;0.02484144198732474;;;
7796;;;0.19574309573067672;
7815;;0.24934338591270788;;0.11593879296726328
7824;;;;0.10179688261562281
7827;0.036360319547422915;;;
7873;0.030153688850991678;;;
7879;0.027648609902396815;;;
7895;;;;0.13334088478335615
7911;;;;0.09101834235387041
7912;;0.2525964393571727;;
7919;;0.25667425482510464;;0.09973317772447565
7927;;;0.23675596803674714;
7932;;0.25470326541807586;;
7946;0.027579312198758088;;;
7954;;;0.30217626672368625;
7956;0.02675713879859065;;;
7964;;;0.2776917474966375;
7965;;0.2543576251273283;;
7971;0.026720336679416645;;;
7985;;;;0.0945557433753994
7988;;;0.16715323310394603;
7998;0.025069502093814755;;;0.13447960627897726
8006;;;;0.12610631830276797
8010;;0.2537926324490938;;
8015;0.02746058864108325;;;
8027;0.03019386388200085;;;
8038;;;0.1435958424354571;
8059;0.029485734829200916;;;
8116;0.027156991284752463;;;
8148;0.031008753899367858;;;
8152;0.027394485959621462;;;
8159;0.027751962502912786;;;
8169;0.02752526975159053;;;
8175;0.026389840921583807;;;
8205;;;;0.0922181538821012
8209;;0.25349369943006117;;
8212;0.027174338134092868;;;
8224;;;;0.12730871874016625
8225;0.02442105301865094;;;
8226;;;;0.12679083720350892
8237;0.02689438096707597;;;
8247;0.023304841565353618;0.2534127190456932;;
8250;;;0.25977000925035343;
8270;0.02741462848371401;;;
8273;0.02431817551094373;;;
8276;;;0.19061786000536574;
8283;;;0.23500519314798973;
8284;;;;0.10789267828797167
8296;;;;0.10179458180852863
8309;;;;0.11083971931977077
8312;;;0.2188346396481975;
8314;;0.2572454459004532;;
8316;;;;0.12105539428312362
8319;;0.2551953918902614;;
8325;;;;0.10087254117162003
8350;;;;0.1274680930066927
8354;0.035711686755068195;;;
8358;;;;0.10372600437486867
8366;0.040487746475675435;;;
8368;;;0.31136588152397315;
8371;;;0.3707658061894884;
8387;0.042183043330902836;0.25409412538734877;;
8392;;;;0.11633085410355881
8394;;0.25430416514135756;;
8429;0.034829446428955246;0.2524864057500791;;
8442;;;;0.11672712101920579
8450;0.03438972474179025;;;
8472;0.030097346526087088;;;
8484;;;0.12701386632851996;
8485;;;0.14892700422472882;
8505;0.02783468489575225;;;
8506;0.030800925792116685;0.25137285175005863;;
8508;0.030139056536760966;;;
8515;0.0293842798007945;;;
8526;;;;0.0978759984111337
8527;;;0.4324081839559164;
8535;;;0.4724570160175062;
8538;;;0.4288933546257936;
8542;;;0.4130438925508797;
8547;0.026921332109595353;;0.37102193212615386;
8554;;;;0.10892696257427636
8561;;;;0.10030869648975105
8565;;;0.2074906213688381;
8588;;;;0.10137882831354661
8614;;;;0.11836552363625863
8615;;;;0.11460965695930314
8619;;;;0.10943507000190711
8622;0.027702971711056845;;;
8629;;0.24978509054092846;;
8644;;0.2536091235083153;;
8653;;0.24859077416263098;;
8656;0.029770320314783327;;;
8657;;;;0.13039204314218167
8673;;;0.226629577067195;
8684;;;0.2708163091742418;
8692;;;0.33139412134767;
8704;;0.254526843365134;;
8705;0.024923869952506172;;;
8706;;;;0.1449498441380832
8722;;0.25212038515132473;;
8724;0.024290845028420494;;;
8742;;;0.16081801534130458;
8749;0.0238183907772318;;;
8758;;0.2545049912942723;;
8760;;;0.16952722243713803;
8784;;0.2549169035508525;;
8794;0.02575590581140308;;;
8798;;;;0.11979058767917516
8801;;;;0.11450834434138812
8815;;;0.43598833101474044;
8821;;;0.4005290213312166;
8823;;;;0.09634935780443699
8844;;;;0.09848020858878637
8852;;;0.24346576406274312;
8856;;;0.23206164973443055;
8879;;;0.13067943437578944;
8895;;;;0.09442978727299267
8900;0.0278013223394179;;;
8902;0.025893103866695855;;;
8904;;0.25644116884820467;;
8922;0.02658980219476137;;;
8943;0.02301247780774851;;;
8945;0.026554405627086886;;;
8951;;0.2538808331571858;;
8955;0.028680520792397912;;;
8959;;;;0.11120627689026419
8960;;0.2547143464399535;;
8962;;0.25741787422432383;;
8981;;;0.21959798615901505;
8985;;0.25392255182432644;;
8993;0.02235511018521863;;;
9000;;0.2546155319523793;;
9009;;;;0.12723808690576766
9011;;0.25682361394025244;;
9030;;0.2537470460776885;;
9050;0.026992978413054147;;0.180944179801225;
9060;;;;0.10924200520789284
9064;;0.252227284323181;;
9078;0.025548049868653;;;
9086;;;;0.09321370723482914
9099;;;0.27254880952141547;
9102;;;;0.10149701454390181
9116;;;0.32749780827400066;
9131;0.022710362786178773;;;
9141;;;0.3411287020067124;
9148;;;0.3009109438406973;
9163;0.026030186035164493;;;
9203;;;0.2364648025164109;
9216;;;0.2919156776822668;
9217;;0.2535376821599069;;
9220;;;0.24532758687512635;
9222;0.024647832134501724;;;
9224;;0.2530416266261335;;
9228;;;;0.09720179286042563
9241;;;;0.11204865510223305
9252;;;0.2445685102344176;
9256;;;;0.1200036618785274
9269;;;0.5569243260695318;
9275;0.02452020920906728;;;
9288;;;0.2762236085142141;
9299;;;0.1794605441155248;
9307;;0.25529539673178503;;
9309;;;;0.1052825441844567
9313;;;0.18327111555464226;
9337;;;;0.12473770917986982
9341;;;;0.11600735366391746
9345;;0.25338411520747783;;
9354;;;0.48137870151467343;
9358;0.02121649592360897;;;
9391;;;0.18678741523508968;0.09332915497410288
9400;;0.2526924470469447;;
9406;0.02926823185770444;;;
9410;;;;0.09483330253748368
9415;;;0.24209206943204375;
9442;;;;0.12381106707739131
9451;;;;0.15362752071083974
9467;;;0.2550382219907217;
9471;;;0.22252738008851458;
9481;0.023559342934286298;;;
9493;;;0.23783475619356653;
9509;0.02339039267085785;;;
9528;0.02280424118947233;;;
9532;;;0.2428886499220505;
9536;0.02613493136071332;;;
9566;0.024410928437520796;;;
9567;;0.25082032558157774;;
9568;0.024852285773279137;;;
9569;0.022069899485557487;;;
9584;;0.2522776943186369;;
9588;;;0.2161875351338124;
9607;;;0.2140859116444237;
9614;;;;0.104440297251289
9615;;;;0.10386865393639333
9622;;;;0.12477357024616298
9624;0.02451831025868867;;;
9625;0.02562148494305072;;;
9632;0.02382984061692006;;;
9644;;;0.27257548720065894;
9657;;;;0.10567342974368521
9659;0.02194522488328665;;;
9667;0.020858236769265126;;;
9686;0.02224039694969293;;;
9688;;;0.33553559526693955;
9699;;;0.2346192734848097;
9711;;0.2507977721340391;;
9732;;0.2534945654003411;;
9740;;;0.1306880538626799;
9741;;0.25512175012028004;;
9743;;;0.1310230248995301;
9745;;;;0.0850788956430224
9746;0.02617200669510822;;;
9749;;0.25450518935165944;;
9755;0.02776167782157879;;;
9762;;;;0.10896529870626304
9763;;0.2507949582165856;;
9767;;;;0.12425215749506169
9785;0.03857952075478943;;;
9786;0.03302052404061018;;;
9794;0.03267027763352093;;;
9816;;;0.3127576142554316;
9817;;;;0.1244431559987691
9824;;;0.29699000482209037;
9831;;0.253995842690506;;
9835;;;;0.108959656350613
9839;;;;0.10506245660790081
9853;;;;0.09050714454523812
9880;;0.25297165668707877;;
9887;;;;0.09984882359593694
9894;0.025486128494571436;;;
9905;;;;0.10717537695731871
9917;;;0.09547866438199937;
9927;;;;0.09975249472997327
9935;0.025577526002613205;;;
9936;0.022082752961174457;;;
9946;0.02568377335798111;;;
9948;;;;0.10213341010801913
9953;0.022527869471998918;;;
9958;;;;0.10359635691628966
9973;0.020557049539576155;;;
9974;;0.25453180429436095;;
9980;;0.25422490009037535;;
9993;;;;0.09323376380051318
10016;0.020191716531971493;;;
10031;0.02591749965000123;;;
10032;0.021748836939297633;;;
10036;;0.252423260424528;;
10070;;;;0.10277770677443177
10071;;0.2522213192107734;;
10078;;;;0.09647189683011903
10081;;;;0.11395623336388327
10097;;;0.1757204531937654;
10106;;;0.164482307837303;
10111;;;;0.10135842247543736
10126;0.02510840789564428;;;
10127;;0.2526937248312391;;
10130;;;;0.10755496275160192
10136;;;;0.09107747347815187
10143;0.02502722079412023;;;
10144;;0.25603999067285255;;
10150;;0.2544061719043922;;
10178;;0.25478886908327447;;
10187;0.02141013855246865;;;
10191;;;0.1800606461165264;
10197;;0.25473221362887655;;
10216;;0.25426383529472774;;
10219;;0.25353182536018304;;
10228;;0.25461868969138113;;
10251;0.02618827481024466;;;
10253;;;;0.12056237030910189
10254;;0.2522381852674067;;
10257;0.027766565865958603;;;
10268;;;0.2407389243182757;
10271;;;0.23243267382067034;
10273;0.0266526722888748;;;
10279;;;;0.09140841888535167
10286;;;0.18801094011644803;
10291;;;0.1933480808325041;
10309;0.025821144317396794;;;
10312;;0.25458574883886964;;
10314;;;;0.09918804122505565
10315;;;0.4048151007770834;
10320;;;;0.11879324971623584
10328;;;;0.11452982379934751
10341;;;;0.10473388307702747
10345;;;0.228455763107285;
10346;;;;0.07787155451350636
10354;;0.2527800931584243;;
10365;0.026026069021303777;;;
10375;0.022087742876754968;;;
10378;0.025754246285965232;;;
10379;;;;0.09327697914459399
10387;;;0.17256375686801517;
10397;0.024159471212639838;;;
10404;;;;0.09777592376912936
10411;;;0.4869340202634055;0.10167723144785334
10417;;0.2505490044087193;;
10422;;;;0.09705974937165562
10433;;;0.40804638702670937;
10434;;;;0.09508981851471221
10440;0.02610885458160017;;;
10449;0.024973727423126313;;;
10451;;0.25283748981760557;;
10456;;;;0.08457670896801406
10457;0.022420260741259024;;;
10465;0.026010494597889955;;;
10481;;;0.15364615865586773;
10485;;0.2530495278413891;;
10492;;;0.11776541268334106;
10494;;0.2549033945797541;;
10496;;;;0.13249677409157323
10505;;0.24891117740436774;;
10522;;;0.12734305665972168;
10528;0.022407698275787702;;;
10529;;;;0.097987645387144
10532;;;;0.1045352876070591
10536;0.02034289392027977;;;
10547;;0.25341104700635264;;
10551;;;0.1425485292615264;
10562;0.023840914189703355;;;
10566;;;0.22895559213974592;
10572;;;0.24502400506152155;
10583;0.020303282755351315;;;
10587;;;;0.100685151471821
10589;;0.25594602729286686;;
10590;;0.25625186696624147;;
10604;0.022088799380332702;;;
10625;;;0.1434297504066695;
10637;0.02437976929291852;;;
10639;;;;0.10307893845598848
10641;;;;0.10687953883664347
10642;;;;0.10500834667455772
10651;;0.2531493410893124;;
10656;;0.25305907850846454;;
10669;;0.25451973345683765;;
10678;;;;0.12006928536067174
10684;0.017335647340278704;;;
10689;;;0.2670324434662307;
10699;;;;0.10791184420990652
10701;0.021163941819146603;;;
10735;;;0.1367895175268039;
10743;;0.2538074085451958;;
10748;;;0.1387371373407924;
10753;;;;0.08588022418234309
10792;;;;0.09485972486013194
10798;;;;0.09292776315138251
10821;;;;0.10093200036197669
10825;;0.2531924317712204;;
10848;0.023642130166999675;;;
10850;;;;0.11359410146800886
10854;;;0.25855125170765625;
10858;;;0.23374379874679208;
10861;;;0.21822419933156145;
10862;;0.25683599694269077;;
10875;0.01969818617845509;;;
10881;;;0.30227589569494395;
10923;;;;0.09303966348292358
10924;;0.25688761632613777;;
10935;;;;0.09888973399796042
10941;0.021678224082025688;;;
10947;0.019422689887394373;0.2560682864185664;;
10955;0.02305176760115213;;;
10962;;0.2545669628709262;;
10965;0.0214754538912173;;;
11003;0.0225748440636232;;;
11008;0.020210003168928625;;;
11014;0.021593934814742144;;;
11029;0.02054430137608465;;;
11037;0.01950871387730002;;;
11043;;;;0.10261294281659805
11050;0.02246404078903308;0.25348837781298994;;
11055;;;0.19478713712517592;
11061;0.0280680699638991;;;0.09761201005224018
11065;;0.25263030215215676;;
11069;;0.25365120167345645;;
11070;;;0.23389892346425956;
11075;;;;0.0893368604467002
11081;0.025635433455041046;;;
11082;;;;0.1142388831047425
11091;;0.2551014118587296;;
11096;;;;0.1144178006320935
11099;0.024162150934307958;;;
11106;;;;0.11172793324787333
11107;;0.2525235716209824;;
11108;;0.2539372513446012;;
11109;;;;0.09854573985978088
11117;0.029540527220521806;;;
11120;0.027858940853524805;;0.33024348933196945;
11122;0.025199977675979923;;;
11123;;;;0.10937878248520638
11127;;;0.275330481173818;
11158;;;;0.12007252406134739
11170;0.025614315304951507;;;
11180;;;;0.10719034132603267
11185;0.02435873829924884;;;
11187;0.02274736908713415;;;
11208;;0.24944044957557754;;
11210;;;0.21825915057575662;
11212;;;0.23710472717599418;
11224;0.020865278803881893;;;
11225;;0.24998803367682854;;
11227;;;0.2937910744143807;
11230;;;;0.11086865440351601
11236;;;0.3956848680684313;
11245;0.01836880492893178;;;
11249;0.02055027476662663;;;
11250;0.01937204591922148;;;
11252;;;0.39467305953150145;
11266;;;0.22621270926123338;
11285;;;;0.12302696235074739
11300;;;0.33177148106898224;
11302;;;0.3563297859945238;
11304;;0.255356933968498;;
11307;0.021964371382826142;;;
11318;;;;0.10725003015241263
11322;;;0.5545019835050267;
11325;0.019582525304617793;;;
11364;0.019528155688911863;;;
11367;0.01940863432972295;;;
11369;;0.2560770256026217;;
11372;0.020772977027936235;;;
11385;;;;0.11304325610576771
11386;;;;0.10190452002544581
11421;;0.25237603990672275;;
11422;0.0201616165926658;;;
11428;0.018160484442448;;;
11433;0.019479530137341827;;;
11459;;;;0.09550383638774784
11462;;;;0.09812639476191198
11473;;;;0.09060821262756291
11479;0.020798606789266483;;;
11480;;0.2543204115409614;;
11481;0.0209623804994038;;;
11483;0.021793083609871755;;;
11514;;;;0.09679906990518572
11523;;0.25400736075352004;;
11525;;0.25353890838922055;;0.0912876598758221
11529;;;;0.08669883788091726
11532;;;0.1554257676358124;
11541;;;;0.09467806571784121
11549;0.026288438274857162;;0.24814111750635792;
11552;0.028147058321664198;;;
11555;;;0.23167035383945678;
11557;;0.25248179052698605;;
11561;0.0242889132394295;;;
11566;0.023708207066657883;;;
11567;;;;0.08980719890063948
11568;;;;0.10411149390656838
11598;;0.2538633169505953;;
11623;;;;0.09802234108813135
11635;;0.2511353139415071;;
11636;;;;0.09270313806954467
11669;;;;0.09349559024663878
11695;;;0.12319116632148186;
11710;;0.2523275387305164;;
11721;0.02118866576578271;;;
11743;0.020287299361911648;;;
11754;0.01935479432329046;;;
11757;0.021842727099412818;;;
11777;;;;0.0896924944406634
11780;;0.2551881249152508;;
11781;;;;0.09808427134978825
11790;0.024286850394120818;;;0.09256914199044441
11791;;;0.15343458951600175;
11796;;0.2533473188288955;;
11799;;0.250636637164543;;
11804;;0.2559696701009986;;
11808;;;0.3963917685072391;
11810;;0.25570922608666957;;
11820;;;0.2801313215987191;
11827;;0.25284844766980363;;
11828;0.029965128114954886;;;
11860;;0.25299830356638653;;
11865;;;0.1504469978087799;
11873;;0.25432516270009464;;
11881;;;;0.10966164210442497
11899;;;;0.1229420390010767
11923;0.022082303598889297;;;
11927;;;0.19266998937267732;
11928;0.024050739950924438;;;0.09643754395394621
11932;0.023888841264064542;;;
11935;;;0.1704880167921593;
11947;;;;0.0957018659553015
11949;;;;0.1054156609943866
11955;;;0.23508501894261702;
11958;;;;0.09490400372068808
11965;;;0.33555534337253257;
11971;;;;0.08906262401609943
11983;;;0.4995473536594668;
11993;;;;0.10117257692498915
11997;0.02273754573332476;;;
12006;;;;0.09184306716744572
12013;;;;0.10123745533827222
12014;0.021826473448695594;;0.2382245979435651;
12021;;0.25023741047051096;;
12028;;;0.26738996572688145;
12038;0.01911713967445683;;;0.09958359071319434
12043;0.019794649838607126;;;0.09143615142576378
12045;;;0.2086948893690016;
12048;0.01975435190173458;;;
12068;0.01886655701191764;;;
12069;;;0.14960613551026292;
12074;;;;0.104991776183466
12082;;0.25432552689775134;;
12086;;;0.4228814331758476;
12094;;;0.34799929835290677;
12098;;0.2537234161291446;;
12105;;0.25323051072341984;;
12114;;0.2514024309623919;;
12124;;;0.229944094398719;
12132;;;;0.12867241718518785
12172;;;0.2994305830182771;
12174;0.019545132533808074;;;
12176;0.017470418490373563;;;
12184;;;0.3690706308348256;
12202;;;0.43305634494660916;
12207;;;;0.08809233683770756
12222;0.019953311508206895;;;
12227;;;0.259020733819433;
12235;;;;0.07631282990625687
12236;;;;0.08121142237134515
12251;;;0.4622827394487803;
12252;;;0.4828464899356891;
12261;;;;0.10389967331927696
12266;;;;0.1174770433202732
12282;;;0.41020620584519685;
12291;;;0.44557762408255497;
12292;;0.25328342986719155;;
12302;0.029506229497000103;;;
12304;0.030818606929219783;;;
12308;;;0.23992718804519453;
12312;;0.25078412314307896;;
12313;;;;0.07421656725527215
12319;;;;0.10501140133122289
12328;;;0.37851721398950255;
12337;0.03246840427557052;;;
12340;;0.2503415884449476;;
12341;0.03326649952266414;;;
12358;0.0277465602850675;;;
12376;;;0.1978818519155855;
12387;;0.2531925730111828;;
12400;;0.25464992229878725;;
12410;;;0.27811368511265255;
12416;;;;0.09280136051035504
12433;;;0.6249762470771312;
12438;;;;0.09222147443133011
12441;0.023335679799517894;;;0.08519224929921343
12448;0.019381486698232808;0.2560148685046775;;
12457;;;;0.10923822099706992
12462;;;0.3436133330457495;
12466;;;0.2786029166841022;
12467;;;;0.08824629539047013
12474;0.01862075817191744;;;
12515;;;0.32434415302863207;
12522;;;0.256174890352069;
12558;;;;0.10441075919581388
12576;;;;0.08315334025092047
12583;;0.25454793661858477;;
12591;;;0.3242945261499388;
12592;0.017849696656018876;;;
12595;;0.25429520029546726;;
12600;;;0.2728538609975244;
