Step;100 - MMD;60 - MMD;30 - MMD;10 - MMD
85419;0.017129685707683306;;;
85420;;;0.02264425581505275;0.03147161273176208
85423;;;;0.0331531713997501
85425;;0.02222872763584094;;0.03225163973717382
85427;0.02041867925068719;0.017709015509541792;;
85428;;;;0.033186720278256976
85430;;;0.019922563957845363;
85432;;;;0.03327809981355617
85443;;;;0.034249852229888356
85450;;0.020265659072891462;;
85452;0.019799530111243524;;;
85453;;;;0.03382099920763432
85457;;;;0.03352631247098581
85462;;0.018114766771567814;;
85463;;0.02083713718540886;;
85467;;;;0.032269839595747474
85469;0.020456075948341923;;;
85470;0.019038514582383204;;;
85472;0.01766436983061853;;;
85478;;0.022399447431211528;;
85480;0.01818084208410231;;0.021203187623754283;
85481;;;0.020603199930976535;0.032755123266150155
85482;;;0.021204438651271695;
85485;;;;0.03272309333324075
85487;;;;0.03148893233892258
85489;0.02015125397965739;;;
85506;;;0.02056125685890553;
85509;;0.019893045848403013;;
85510;;0.021573836573156424;;
85512;;;0.022033173410269946;
85513;;;;0.03102722072275299
85516;;;;0.03073381246833884
85518;0.020806774234679082;0.018782723404543122;;
85524;0.019672014008243532;;;
85527;;0.01841462397722532;;0.029654956199076488
85529;;0.018667257474120125;;
85530;;;0.021470484574816484;
85535;;0.01928613760617265;;
85536;0.01950913233538054;;;
85537;;;0.021473594170833332;
85539;;;0.02127978373340017;
85541;;0.019754015064598396;;
85547;;0.018072552661487717;;
85549;;;0.02184966483262385;
85550;;;0.021365136656382844;
85555;0.02163724994386579;0.01918047090302616;;
85556;;;;0.030099422075515525
85563;0.02013441949937056;;;
85571;;;0.022840040136043682;
85572;0.01998639348836556;;;
85581;0.02281580385976406;;;
85583;;0.020353650207686924;;
85588;;;0.023645699743816473;
85595;;0.01941113983013576;;
85598;0.020525298797083924;;;
85599;;0.018483365699416776;;
85604;0.019894200937554396;;;
85607;0.01911161791525301;0.020005983473782685;;
85608;;;;0.029385637901557626
85610;0.020444293697260585;;;
85611;;0.019000890235860823;;0.030556337601602146
85614;0.020802837888771186;0.021205337737529528;;
85615;0.019008522434795228;;;
85623;;0.019205983739324972;;
85624;0.019548844974896173;;;
85626;;0.017995436711022883;;
85628;;;0.02117480167188801;
85632;;;0.022044633743475484;
85633;;0.018426981339925208;;
85635;0.020749917618240687;;;
85639;;;0.02464987390411405;
85641;;;;0.030842322205630823
85642;;;0.022321170524351064;
85646;0.020321819680579833;;;0.03034467405013691
85647;;;0.021397933043135198;
85650;0.019418267742966455;;;
85656;;0.018147156080930316;;
85657;;;0.022105460129346777;
85659;;;;0.03130243164222851
85665;;;0.022664179138129792;
85666;0.02168584572183857;;0.02427363620455736;
85669;0.019515080258453832;;;
85670;0.01880366266780198;;;
85671;;;0.021497720134276865;
85672;0.01914187228493236;;;
85673;;0.01994894987512913;0.023039091767553088;
85677;;;0.020215816940567344;
85683;;0.019462296300544246;;
85684;;;0.02398696887036378;
85687;;0.021608449547242503;;
85688;;0.020795825247238053;;
85691;0.020888595007645727;;;
85696;;;0.024900904968572224;0.03232746312158685
85698;;;;0.029345697383777403
85703;;0.018930345225297185;0.021226482851934847;
85704;0.0191980023363007;;;
85706;;;0.023945601442447062;
85707;;;0.02294535584554308;
85710;;;0.019419399831627215;
85719;;0.020445855086020925;;
85721;;;0.02344001167386106;
85727;;;0.020740996299749737;
85730;;;;0.031925305957378136
85732;0.019122457265126458;;;
85733;;;0.020610179462094258;
85743;;0.02140769846868268;;
85746;;0.018398041488233485;;
85748;0.02057153442389864;;0.021283526065325187;
85749;0.02024202594569169;;;
85755;;;0.02285703819764695;
85759;0.018436354971020974;;;
85760;;;0.020441242361260326;
85763;0.01893027945731174;0.019356525369693345;;
85769;0.01998281677760677;;;0.02977372021811725
85770;0.020641972515535567;;;
85771;;;0.023498035085094515;
85773;;;;0.030104337064789377
85777;0.019341902590731264;;;
85779;;;0.02098040474045043;0.02981320395134307
85782;0.018456019957572345;;;
85786;;;;0.030005211026794154
85792;0.019675640329453126;;;
85801;0.019109755027138187;;;
85804;;0.017345497898632323;;
85805;;;;0.030456821199003115
85807;;0.02191345070364864;;
85808;0.01829961483975301;;;0.031877080474105146
85809;;0.020524570172248402;;
85811;0.01990946042074676;;;
85815;0.019422717818066315;;;
85818;;0.018682572616239068;;
85821;;0.019116901014898546;;
85824;;0.020184518589271228;;
85827;;;;0.0313269136669434
85828;0.01801842832106071;;;
85829;;;0.018361414354216454;
85830;0.0198476257197428;;;0.029923109496099165
85831;0.020111888322098426;;;
85833;;;;0.030636618705435492
85834;;0.0214408943344655;0.02277656474668127;
85836;;0.020852387135143036;;
85838;;;;0.0296873388004551
85842;0.017870975359303487;0.017898267642014465;0.022430360645715908;
85852;;;0.022191783665180043;
85854;;;0.021380593852171503;
85855;;;0.02351258731139766;
85857;0.020314497759402694;;;
85858;;0.02140952326208173;;
85868;;0.019564477834191907;;
85870;;;;0.032470611076179545
85872;0.02186073973695113;;;
85874;0.01883921098877339;;;
85879;;;0.021613528665210324;
85881;0.022994081511535536;0.02191875861896847;;
85882;;0.01971208766761806;;
85887;;;;0.029590709596039377
85888;;0.019091327796891044;0.022200021829354988;0.03080398525954381
85893;;0.01987178032453052;;
85900;;;;0.03203842732202372
85905;;0.019661557210161773;;
85906;;0.021042086205473542;;
85907;;;;0.031958066493678494
85910;;0.020877772031186737;;
85912;0.02004009277125529;;0.02178857406385809;
85913;;0.019501174173043312;;
85916;;;;0.030519987599220477
85920;0.018322047824956722;;;
85921;;0.020715980887114405;;
85925;0.020053599453473403;;;
85926;;0.01960986017192723;;
85930;;;0.02322008812435694;
85931;0.018341301192812964;;;
85937;;0.018137911038288768;;
85940;;;;0.03167203265508933
85941;0.02071301210259263;;;
85953;0.02000983334971057;;;
85954;;0.019885558718588603;0.021978860522274046;0.032094120364774825
85956;;;0.023176629847126984;0.0312702606232827
85957;;;;0.03113447749219822
85960;0.020456112698831075;;;
85970;;;0.02301475893612176;
85971;;;0.021972854921764873;
85974;0.01888034817274098;;;0.0330676429639698
85975;;;0.02299966601703607;
85982;;;;0.031992636098838456
85991;;0.019984290435143992;;
85992;;;0.020869997382470196;
85995;0.02068891854606375;0.01949441880596242;;0.031001619351407383
86004;;;;0.03203580468498557
86005;;0.01751048649379322;;
86008;;0.019696219317074937;;
86010;;;;0.033471540944488176
86013;;0.018414480978109105;0.023540049658714868;
86014;;;;0.030651571812548628
86017;;0.019436458762991604;;
86018;;0.018785186648364427;0.023978188910112497;
86020;;;;0.034441848352949556
86023;;;;0.030869919773157062
86029;;;;0.029670401562015725
86034;;0.018292179162308297;0.018949731685732496;
86038;0.022038621806663106;;;
86041;0.018091397231337236;;;
86042;0.021446850320559485;0.0199934524966055;;
86047;0.01853613737005;;0.025980021979475687;
86048;;0.019034557608946123;;
86049;;0.019584456413130336;;
86053;;0.020636379453924047;;
86059;0.020893693529394686;;0.023308516765925436;
86070;;;;0.030007095692617947
86072;;;;0.02843479165452656
86073;;;0.02199538291987302;
86077;;;0.02270984452475011;
86078;;;0.02257791866621378;
86079;0.018807333710621155;;;
86084;;;;0.031899873475004226
86089;;;;0.03243432470315982
86096;;0.019473853194567348;;
86108;0.020456347708706635;;0.01985171024029525;
86109;;;0.025152437310659526;
86110;;0.018992783336009567;;
86111;;;0.021674406051722384;
86113;;;0.02290309770945198;
86116;;0.02033118377948112;;0.03491634005660571
86117;;;;0.030921731902363525
86118;0.018501805009714933;0.02318669403977819;;
86119;;0.020453953559235072;;
86125;0.017928523937317253;;;
86129;0.019721419564881937;;;
86130;;0.02150961614137864;;
86131;0.020283999271852815;;;
86136;0.020303456597963565;;;
86137;;;;0.03340786762525322
86141;0.017993700643705035;;;
86143;;;;0.03151283128650373
86144;0.01934233590289902;;;
86153;;;;0.03233555302423141
86156;;0.018909907241185075;;
86157;;;;0.03429605807032787
86161;;;0.02374134818655116;
86164;0.020125328773758167;0.022217731451749656;;
86165;;;;0.0315555170183045
86168;;;0.022677547768928608;
86169;0.020807865175064943;;;
86172;0.02198324253835371;;;
86174;;;;0.03065071336384073
86184;;0.020076009634923675;;
86192;;;0.023241354088925803;
86196;;0.020641810612265832;;
86199;0.019055256809791754;;;
86201;0.018165268428631365;;;
86206;;0.020614931875682363;;
86209;0.02135634236962719;;;
86214;;0.021037669409258997;;
86216;;;;0.03202291132374774
86218;;;;0.031036998515268754
86222;0.019657902179579967;;;
86223;0.02052876866906611;;;
86227;;;0.02534231928303493;
86229;;;;0.03190847556691567
86233;0.021627824604569246;;;
86234;;;0.02240093795302439;0.03391478427191991
86242;;;;0.0313897612364748
86244;;;0.02010504396460433;
86246;;;0.02257259750076951;
86250;;;0.02083813014395658;
86252;;;;0.030555405982548578
86255;;0.019865638284707443;;
86259;0.018602227663102155;;;0.029627635215932646
86263;0.020233933851971808;0.020079589350780747;0.0212602078601814;
86265;;;;0.03256528161101874
86275;0.018396520603997046;;;
86278;;;;0.030823277492804113
86279;;;;0.030667426905428063
86281;0.021297911084299848;;;
86282;;0.018036261690869415;;
86284;;;0.02132243601938877;
86289;0.020046265171794364;0.018416390935614757;;
86290;;;;0.03128625547336805
86295;;0.019652961829832616;;
86301;;0.02106431630939709;;
86303;;0.019888499770970014;;
86305;;0.019276761143675825;;
86307;0.016668662415486202;;;
86311;;0.018068021229870723;;
86313;;;0.021170206639670952;
86319;;;;0.031266669720523554
86323;;0.01975639471697127;;0.02927475604607166
86326;0.022319712404131165;;;
86328;0.020412297982431882;;0.021069062585679477;
86329;0.02212719503493238;0.019458404177043642;;
86332;;;0.021962577185931087;
86335;;0.021515052839676085;;
86336;;0.019672031107038523;;
86342;;;;0.03126156719613077
86344;0.021412837677118823;;;
86346;;;;0.03185861630104442
86348;;0.019873133974900314;;0.0320197112963399
86352;0.018475369767109617;;;
86354;0.016686343123862357;0.01806939846697725;0.022515808674572757;
86356;0.020970567247552252;;0.021365580218176028;
86362;;;;0.02929838290621345
86364;;;;0.02996290933848006
86366;0.0209311354026655;;;
86371;;0.018907130498193148;;
86374;;;;0.03110131313776976
86375;;0.021411529549366815;;
86381;;;;0.03019156750302976
86382;;0.019945493261684988;;
86385;0.019747004812050717;;;
86388;;;0.019646030994887764;
86390;;;0.019872557469872876;0.030591798211843935
86396;;;0.021543229555059884;
86401;;;0.02025124264867534;
86402;;0.019064572454291162;;
86404;0.01965852529507811;;;
86407;0.02164005545887404;;;
86411;;0.018658472081903466;;
86413;;;0.023264755309044816;
86415;;;0.02122422417941716;
86417;;;;0.03010528781522559
86420;;;0.021945507703458156;
86431;;;0.020891846073129994;
86432;0.019876197042012878;;;
86433;;;0.020747650260433348;
86434;0.022392570693047786;;;
86436;0.0197220795501884;;0.02195503383692088;
86438;;;0.019346559320410073;
86443;;;0.02305909231718667;
86446;0.02162998728484039;;;
86447;0.0192821286620406;;;
86448;;;0.021575810836270304;
86450;;;0.02155195083749939;
86451;;;;0.0294901344002102
86454;;0.01846159030769312;0.022748049078809396;
86457;;;0.022683200704658235;
86459;;;;0.029661478690810872
86466;;;;0.028918945553938757
86468;0.02084671390043752;0.021809917126839384;;
86470;;;0.02217280215855183;
86474;;;0.021173343725862936;
86477;;0.017589580411424555;;
86483;;;;0.03023004535188717
86485;;0.017730742114014764;;
86488;0.019547456153815035;;;
86489;;0.020176703992817513;0.02183303829851374;
86492;;0.019672996864998682;;
86497;0.01854717891865082;;;
86505;;;;0.030421970411803667
86512;;0.017748064050481127;;
86515;0.019793988937971962;;;
86516;0.02004523105824435;0.020568151876456497;;
86517;0.02144729259025635;;0.01989551961863878;
86526;;;;0.03003270036079464
86527;0.01971365109349571;;;
86531;;;0.022248286432466402;
86540;;0.016859560862278578;;
86542;;;0.020875210950058398;
86544;;0.01732063450179605;;
86549;0.01676150169022922;;;0.029730387998553987
86553;0.01763969882413302;;;
86555;;;0.02259782787362896;
86557;;0.01959593326682163;;
86561;;;0.022747295855253535;0.030785899713681453
86565;;0.017770917211775594;;
86568;;0.019895724278473192;;
86572;;;;0.029262284556970053
86576;;0.02091000386642672;;
86577;;;;0.03002380117205622
86580;;;0.023918472585811146;
86583;0.02086415795337837;;;
86587;0.020834128259056284;;;
86592;;;;0.029859817954819068
86594;;;;0.03041076850568447
86595;0.020221398950448666;;0.02351836691541681;
86596;;;;0.030641001934014644
86599;0.020452266562276722;;0.022658257089836153;
86604;;;0.021904552863935278;
86610;;0.02089494738908043;;0.028677409638448337
86612;;0.01943687514754877;;
86614;;;0.022200326035466234;
86617;;;;0.030615494500098483
86623;0.02096982008429238;;;
86625;;0.01920404236990031;;
86628;;;;0.03034763289127168
86634;;;;0.029931065556055403
86636;;;0.019703020903689195;
86637;0.019401231272926922;;;
86639;;;;0.031027517259338222
86640;;;0.02034452540974674;
86641;;;;0.029901207149954756
86642;0.021156039564880658;0.020647503539376333;;
86643;;0.02041372059551333;;
86644;0.020091600750005878;;;
86645;0.020622284875360775;;;0.029205527874022308
86650;;;0.02363127362020323;
86651;;;;0.029565031221986282
86652;0.01941013403594044;;;
86653;;;0.022996165169132443;
86654;;0.017327279781135185;;
86663;0.020655464825439285;;0.02181792449255826;
86664;;0.01789885075323905;;
86665;;;0.023656921764142524;0.030101594487806416
86668;0.01961783123489652;;;
86670;0.019905765010827803;;;
86671;;0.02104025815968813;;
86672;;;;0.030320762766469833
86673;0.02006069100183877;;;
86681;;;0.02345743476114237;
86683;;;;0.030665258301681653
86689;;;0.023973246289468175;
86693;;;0.02328617213732115;
86695;0.020340399145012733;;;
86711;;0.020522843355714582;;
86718;0.018316824225482142;;;
86721;0.019858506867175163;;;0.030535142032416307
86723;0.021811011247421797;;;
86724;0.019033278466417447;;;
86726;;;0.020843162376846636;
86728;;0.01962456731408463;;
86733;0.02072133596638409;;;
86735;;;0.02095600574504386;
86738;;;0.022671125512938706;0.029984729206520233
86740;0.02107331481622382;;;
86743;0.02048102619804082;;;
86745;;;0.020402410577416652;
86746;;0.01950737269510522;0.019798725687864727;
86748;0.020036542882079678;;;
86750;;0.018751298432127306;;
86755;0.018387528594532687;;;
86756;;0.01806126378170886;;
86757;;;;0.03060686766097337
86759;;0.019226207981337395;;
86760;;;0.019880198588572318;
86766;;0.021018485079811355;;
86769;0.018714415296175846;;;
86775;;0.01777497986967458;;
86778;0.019843875721283488;;;
86780;;0.02091311506166793;;
86784;0.02372410639319905;;;
86785;;0.02226420499768783;;0.03145083707816332
86786;;0.01814797838275134;;
86787;;;;0.029156035143287795
86789;;;0.021816582719402233;
86790;;;;0.02962103729912846
86791;;;;0.03043870960473999
86797;;;0.02510736644343431;
86804;;;;0.03038092102018697
86808;;0.019136058187620153;;
86811;;;;0.031124627710888364
86812;;;0.022318346216799956;
86813;;0.018407320576585673;;
86814;;0.020271283366140813;;
86816;;0.01728265473581564;;0.030527676019186156
86823;0.019286019654971565;;;
86829;;0.018795344833780037;;
86831;;0.020281783008778087;;
86832;;0.01804632848164872;;
86833;;;0.020794764726148163;
86835;;0.018428814269614957;;
86838;;;0.02137443073982148;
86839;;;;0.03227396891303619
86841;;;;0.03055512063596061
86843;0.019509219510178588;;;0.030943542568920346
86844;;0.015640842130069443;;
86847;;;0.020502778659603482;0.030820024557309755
86848;0.019160749990724646;;0.022529443600754262;
86850;;;;0.02992551760883483
86855;0.020013522428576513;;;
86857;;;0.020226540106542235;
86858;;0.018812669651992353;;
86859;0.021091921886931264;;;
86860;;;0.022230133635740057;
86863;;;;0.030505663049397558
86867;;;0.02585104586990994;
86868;0.01953499865682201;;;
86871;;;;0.029384377347742463
86872;;0.01848500811561765;;
86875;;;;0.030337622592200353
86877;;;0.02176026501324968;
86878;;0.01816558509227456;;
86881;;0.01873467993712402;;0.029807137868107014
86883;;;0.02005258360790879;
86884;;0.021394471022401662;;
86885;;;;0.03121670279151617
86886;;;;0.03114919002795724
86894;;0.020605683464510582;;
86895;;;0.020684207047946657;
86896;;0.02096180299549738;;
86897;;;;0.029965963395884088
86899;;0.01911427854178016;;
86900;;;0.021030165712625948;
86901;;0.020283299203979477;0.020553320217942705;
86906;;;;0.029849157985537056
86907;;;0.023781092720158492;
86909;;;0.02139750452985456;
86910;;0.02200489351237095;;
86911;0.018290391800880046;;;
86912;0.019553046957483444;;;
86915;;0.01716707576314297;;
86918;;;0.021553961552935375;
86921;;0.01926338748564682;;
86925;;;;0.03147030095144382
86926;;0.01859031935367539;;
86927;;;;0.029648007150052613
86930;;;0.02292292092664827;
86931;;0.018442124525089088;;
86932;0.019528894693645216;;;
86933;;0.019406880189573372;;
86940;;;0.021114011754131246;
86941;;;0.02110218112362;0.030509134500123547
86945;;;0.02163067317848516;
86946;;;;0.0310738379988188
86947;0.018903859778340637;;;
86948;;;;0.03055478310617399
86954;;0.018769410927491403;;
86956;0.021837008131395108;;;
86959;;;0.021314406518742612;
86960;0.021617543399961137;;;
86965;0.020708276892313582;0.02106936518038982;;
86966;0.019589038900475364;;;
86967;;;0.021272340793436983;0.0283944262885214
86970;;0.020073270525169884;;
86974;0.020904862489003195;;;
86976;;0.021374620505362263;;
86981;;0.018929422114191963;0.02128792662077661;
86982;;;0.021373059025265373;
86984;;;0.019759027903862858;
86985;;0.018267821362862202;;
86986;0.021350833351906684;;;
86987;;;;0.02710374034476032
86992;0.02002415918530892;;;
86993;0.02166533148438954;;;
86995;;0.020368359755382925;;0.026710167097692195
87005;0.0189454133320473;;;
87008;;0.01939982574155924;;
87009;;;;0.027614386184171003
87011;;;0.023145117045859365;0.026685392102640038
87013;;0.01943011290151897;;
87014;;0.018896211947116714;0.021891420042197463;
87015;;0.020692472249465188;;
87017;;;0.0211715288565012;
87018;;;;0.02741030943087014
87019;;;;0.025955359642984843
87020;0.01795990515051915;;;
87022;0.022408082499581428;;;
87023;;;0.01961406846082031;
87024;0.02192456165410739;;0.022678012952066673;
87028;;0.019495883769267697;;
87031;;;;0.027053596420854642
87032;;;;0.027539670485700662
87033;0.021235699219483484;;;
87035;0.01825461921969812;;;
87038;;;0.020815853908734305;
87041;;;;0.028249270619657096
87044;;;;0.027088135614958986
87046;0.019680536011106253;;0.021757496125889453;
87052;;0.018409426383860727;;
87053;;0.01938626969868701;;0.027108012232559875
87059;0.018830091704774787;;;
87060;;0.01928208183946406;;
87069;;;0.022108429520032558;
87070;;;0.023520877032065235;
87071;;;0.020404086238107577;
87072;;0.019987772032951545;;0.02934854744266857
87073;;;;0.03134831466556082
87076;0.024623743106807816;;;
87077;0.022594175637160374;;0.020726514389544093;
87080;0.020696882446310183;;;
87083;;;0.021918159221692657;
87090;0.020043082851336658;;;
87092;;;;0.029361908270375936
87099;;;0.019321828903046456;0.03077851896710082
87101;0.020796210612273658;;;
87102;;;;0.029969283863474527
87116;;;;0.03128104830375156
87126;0.019966322397366787;;;
87128;0.01948015581833379;;;
87129;;;;0.03152773196342895
87132;;;;0.029488846898022336
87135;;;;0.030043981472839043
87136;;0.017847365673894944;;
87137;;;;0.028932781485917325
87138;0.020997938910064462;;;
87139;0.01895944454363624;;;
87140;;;0.019487054166678397;
87142;0.021788177547011844;;;
87143;;;0.021905757560570838;
87144;;0.023354044299974452;;
87150;;;0.02173082052816544;
87158;;;;0.031234894340909702
87164;;;0.021209405192367803;
87167;0.020723589677354215;;0.02329166404201316;
87168;0.018869199912936452;;;
87169;0.01933754550663358;0.02043377523340356;0.02195529098610699;
87170;;;0.022246476967469675;
87172;;;;0.030230024178338144
87175;0.017297100922300634;;;
87176;0.02155262790553142;;;
87183;;;;0.02970117142946954
87189;;;;0.030796799521775442
87191;;0.020007958238305035;;
87193;;0.019024486077178715;;
87209;;0.019688453315085286;;
87214;0.02011752775439435;;;
87215;;0.018756731581759778;;
87220;;;0.02204463072917312;
87221;;;;0.02977518360971554
87224;;0.019059518427984812;;0.028107190008652416
87225;;0.023025132792455105;;
87226;0.02170871097090138;;;
87230;;;0.020398208933194495;
87234;;0.019736971742621012;;
87236;0.02018490971382636;;;
87242;;;;0.029750187227090108
87244;;;0.022887806510707875;
87245;;0.01979037956807128;0.02020799071783319;
87250;;;0.02102034355767174;
87251;;;0.02260157525705697;0.030378235250094143
87255;;;;0.030654170579479556
87258;;0.02037793431322038;;
87259;;;;0.029949855891474197
87261;;0.020204190615020268;;
87264;0.02126052733049477;;;
87265;0.01908180325248604;;;
87268;;0.01999033943902767;;
87269;0.020978933636674357;;;
87272;0.020953133058462525;;;
87274;;;0.02230128197375031;
87283;0.02055022739701734;;;
87284;;;;0.02868467820365056
87285;;0.01799085175796339;;
87286;;;;0.02929953666851698
87287;;0.020521931386974446;;0.03103813050182186
87294;;;0.02206911341846779;
87296;;;0.02373409937834714;
87297;0.020647128437584483;;;
87299;0.020751218928151793;;;
87300;;0.018353704876439447;;
87303;;;;0.028552048321134338
87304;;0.019386716573631058;;
87305;;;;0.029704047295956992
87309;;0.019251107565129433;;
87313;;;;0.02943739480631491
87320;;;;0.030125317639774662
87322;;0.021444786170420616;;
87325;;0.02043490889667532;;
87329;0.019025230124295855;;;
87332;0.020693153765514005;;0.022439147860182806;
87337;0.01996048147496776;;;
87339;;;;0.029295886568421248
87343;0.020638600441948707;;;0.030261379644964392
87344;;;0.023303335824065685;0.030747188140419046
87345;0.020644243065735535;;;
87347;;0.019054208295232078;;
87352;0.01894962648118742;0.021909455685934998;;
87355;;;;0.032126383704969896
87356;;0.021241667652250995;;
87359;;;;0.029821554098439562
87362;0.020612258238525027;;0.02080149300038764;
87364;;;0.02081406868416108;
87365;0.01853063898636076;;;
87368;0.018532578223871443;;;
87370;;0.018455150433246026;;
87377;0.02203803899261808;;;
87378;0.01853991724176457;;0.021446069360486597;
87380;;;0.020659157200466183;
87382;0.021084320718720684;;0.019202870152579987;
87383;0.018971845318425606;;;
87384;;;0.021962244649414486;
87388;;0.020042603637962397;;
87390;;;0.020312609127616454;
87391;0.019287136848615716;0.022144782848848132;;
87393;;0.0206217216983694;;
87396;;;0.022125269149992022;
87398;;0.019456004713257535;;
87400;;;0.020957858118419492;
87405;;;;0.030526265249272433
87409;;;0.023847397082772337;
87413;;;0.019336812935418668;
87421;;0.019863513134376398;;
87422;;;0.017919804726583333;
87430;;0.02094910421528101;;
87434;;;;0.031317105165209635
87435;;0.018173762780253955;;
87437;0.020900220486122945;0.019673291068903642;0.02068628224110608;
87438;;;0.022212844077575677;
87441;0.018772734393451007;;0.02047684933288907;
87446;;0.020406372851405896;;
87447;0.022615248915738517;;;
87448;0.0209790678809052;;;0.031098748867827763
87449;;;0.022228977714540465;
87451;;0.019860650602311847;;
87452;;;0.023794693210591578;
87454;;;;0.03038484437981742
87455;;;;0.030766116898452434
87457;;0.01795278076086615;;
87458;;;;0.031395870942292126
87465;;0.021170223203722582;;
87469;0.020656510431003472;;;
87473;;;;0.030196176856846613
87476;;;;0.03036154554590975
87480;;;;0.0308846412030529
87481;0.018693472873744676;;;
87484;;;0.02193584484787947;
87485;;;0.02079372602894236;
87486;;0.018819335270812754;0.025187453389751757;
87487;0.02191503176189591;;;
87488;;;;0.03075039175727229
87490;;;0.020229184335697037;
87501;0.018911654011961432;;;
87509;;;;0.03156527872348974
87520;;;0.021917937121188502;0.03063121739621949
87527;;;0.021049365944528553;
87530;;;;0.029806981483296968
87532;;0.019240860743990285;;0.030824746270859404
87533;;0.02095933866922317;;
87534;0.019187511324721462;;;
87535;;0.022151088087473125;;
87536;;0.018982077237451767;;
87540;;0.018562299135554683;0.02225490554924503;
87542;;0.020318795494462805;;
87547;0.018897074199265063;;;
87549;0.019943446200210935;;;
87557;;;0.02162524154116363;
87559;;;;0.02983144326011672
87569;;0.023978272660154176;;
87574;;;0.020712850770124747;
87578;;0.022567143417148938;;
87582;;0.019483097150737427;;
87583;;;0.021184077501482323;
87587;;;0.02437968429726778;
87589;;;0.021579848878688856;
87591;;;;0.030890485333133155
87593;;;0.021773377874427624;
87602;0.021090332638080744;;;
87603;;0.01990931828992698;;
87605;;0.019451961320223365;0.020534386724104847;0.030704367223992446
87610;;0.0208695044978367;;
87611;;;0.02256753819243562;
87612;0.021693111194497294;;0.021194630607729803;
87613;;0.02017940008504371;;
87614;0.018964073926409752;;;
87618;;0.019040715977153566;;
87620;;0.02043420327447515;;0.030238609972512098
87623;;;;0.031784186611726994
87630;;;0.02640802586570079;
87636;;;;0.03122206639299857
87638;;;;0.02987489251870773
87639;;0.021242836718455393;;
87640;;;0.02244099291042445;
87642;0.02011371650654764;;;0.02919352652093804
87645;0.021766714732301407;;;
87651;0.021331747591196493;;;
87653;;;;0.030421315503030955
87655;0.021072786068883187;;;
87658;;;0.02204445282266987;
87662;;0.01928557258834923;;
87673;;;;0.028465795729395893
87674;;0.019180036429074565;;
87676;0.020631075343649552;0.020173727670956765;;
87680;0.01900276548044405;;;
87684;;;0.021650686987050416;
87685;;0.020763872620779278;;
87688;;0.021101442686453753;0.021515675117117605;
87689;;;0.021582622300399812;
87696;0.021477437407920463;;;
87697;;;;0.02828038268835259
87698;0.01955487420723756;;0.020950017689542355;
87699;;;;0.029644144777416115
87704;;;0.02089780939394492;
87706;;0.017225981366800758;;0.02927146999712127
87715;0.018632077222750454;0.01917322547438033;;
87716;0.018699044382660457;;;
87718;;0.022100513030366142;;
87728;;;0.022262267722299445;
87732;;;;0.02969637923240065
87733;0.02193461668181329;;;
87737;0.019215954634995258;;;
87738;0.01884264726740703;;;
87740;0.02120033576377217;;;
87741;0.020850342381070086;;;
87742;;;;0.02960506825363529
87745;;;;0.03044073352892601
87746;;;0.02171229668136615;
87750;;;0.02152627154546466;0.031004877697063893
87757;;;;0.0334084168108531
87761;;;0.0211162543202143;
87762;0.020947337488448514;;;
87766;0.019116318533049403;;;
87767;;;;0.03324376235132681
87771;;;;0.030595878516672448
87772;;;;0.030706116431994668
87775;;;0.022075549649381077;0.030788171105907702
87777;;0.019388805558257116;;
87778;0.017035214537188315;;;
87780;;;0.022651280225375825;
87781;;0.0201414897320622;;
87783;;;0.021003671124106227;0.029766739127533026
87784;0.02024317758133265;;;
87788;;;0.023135827928469632;
87790;;;0.021003974573504447;
87794;;0.02062872798148535;;
87796;;;;0.029633552682967412
87797;;0.022575300092302686;;
87798;;;0.021471267964351004;
87805;0.0205771377164084;;;
87808;0.01935969408266147;;;
87812;;;0.02146937225093276;
87815;;;0.022455825100245685;
87820;0.019213989466352943;0.01989891995885895;0.022474870550214077;
87824;;0.019903285848921926;;
87832;;0.01919210626282264;;
87837;0.020451075169803545;0.01907377536755278;;
87839;0.01890314282400357;;;
87841;;;;0.02972625172249227
87842;0.020735488447364336;;;
87852;;;0.02473582448281625;
87854;0.022922067617134778;;;
87857;;;0.02130618820482022;
87858;;0.01957826499389098;;
87861;0.021493312383230323;;;
87871;0.02145612513150774;;;
87878;;0.020644862801991792;0.02075570907624541;
87882;;;;0.03065855145278723
87884;;;0.02153241950456397;0.03059050200146929
87885;;;0.021633866727551188;
87891;;0.022336304942014107;;
87892;;;;0.031110994567070394
87895;0.01978949337292779;;;0.02911821458144287
87896;;;;0.0315533893429093
87902;;;0.02119077238652417;0.030666498961434918
87905;;0.01989018728812897;;
87907;;;;0.031558957112061914
87908;0.01912356395463799;;;
87914;;;0.022040063874459337;
87915;;;0.022082750613336255;
87931;0.01962910658800332;;;
87934;;0.0188414814738464;;
87936;;;;0.031035685174907623
87942;0.022200334818083978;0.019170109370819477;;
87944;;0.019053679593889983;;
87946;0.02117869784961185;;;
87948;0.02040730847871386;;;
87949;0.020881217720479794;;;
87950;0.020940407326113908;;;0.02883997702036173
87951;;;0.0202626289019896;
87952;;;;0.02974586654456063
87955;;;0.02196098926741874;
87957;;;;0.029553049506869267
87959;0.021362003319833456;;;
87962;0.021287421090326608;0.020208219571480557;;
87963;;;;0.030027756912377412
87966;;;;0.030836747844409984
87967;;;;0.030684405944212345
87968;0.01928282160053557;;;
